Accuracy,number_questionnaires,data_length,plannedId,file_name,activity
0,1,6001,4853,emaLabel_ACTIVPAL_1118.csv,sitting
0.974504249291785,1,6001,4853,emaLabel_ACTIVPAL_1118.csv,walking
0.647953338193938,1,9601,4872,emaLabel_ACTIVPAL_1118.csv,walking
0.792806554645188,1,7201,4928,emaLabel_ACTIVPAL_1118.csv,running
1,1,24001,4942,emaLabel_ACTIVPAL_1118.csv,sitting
0,1,6001,4986,emaLabel_ACTIVPAL_1118.csv,sitting
0.787202132977837,1,6001,4986,emaLabel_ACTIVPAL_1118.csv,walking
0,1,6001,4998,emaLabel_ACTIVPAL_1118.csv,sitting
0.938676887185469,1,6001,4998,emaLabel_ACTIVPAL_1118.csv,walking
0,1,6001,5055,emaLabel_ACTIVPAL_1118.csv,sitting
0.433261123146142,1,6001,5055,emaLabel_ACTIVPAL_1118.csv,walking
0.380701072162658,1,18001,5062,emaLabel_ACTIVPAL_1118.csv,exercising
1,1,24001,5068,emaLabel_ACTIVPAL_1118.csv,sitting
0.0399962966392001,1,10801,5103,emaLabel_ACTIVPAL_1118.csv,sitting
1,1,25201,5115,emaLabel_ACTIVPAL_1118.csv,sitting
1,1,24001,5150,emaLabel_ACTIVPAL_1118.csv,sitting
0,1,8401,5606,emaLabel_ACTIVPAL_1118.csv,sitting
0,1,6001,4751,emaLabel_ACTIVPAL_1119.csv,cycling
1,1,24001,4813,emaLabel_ACTIVPAL_1119.csv,sitting
0.384102649558407,1,6001,4846,emaLabel_ACTIVPAL_1119.csv,sitting
1,1,25201,4908,emaLabel_ACTIVPAL_1119.csv,sitting
0,1,25201,4908,emaLabel_ACTIVPAL_1119.csv,cycling
0.0778203632727879,1,6001,4916,emaLabel_ACTIVPAL_1119.csv,sitting
0.884185969005166,1,6001,4916,emaLabel_ACTIVPAL_1119.csv,walking
0.917013831028162,1,6001,4932,emaLabel_ACTIVPAL_1119.csv,walking
1,1,24001,5000,emaLabel_ACTIVPAL_1119.csv,sitting
0,1,24001,5000,emaLabel_ACTIVPAL_1119.csv,walking
0,1,12001,5158,emaLabel_ACTIVPAL_1119.csv,sitting
0.11299058411799,1,12001,5158,emaLabel_ACTIVPAL_1119.csv,walking
1,1,24001,5607,emaLabel_ACTIVPAL_1119.csv,sitting
1,1,25201,5613,emaLabel_ACTIVPAL_1119.csv,sitting
0.0929845025829028,1,6001,5709,emaLabel_ACTIVPAL_1119.csv,sitting
1,1,24001,8176,emaLabel_ACTIVPAL_1120.csv,sitting
1,1,24001,8329,emaLabel_ACTIVPAL_1120.csv,sitting
1,1,24001,8354,emaLabel_ACTIVPAL_1120.csv,sitting
0.972876130161243,1,24001,8388,emaLabel_ACTIVPAL_1120.csv,sitting
0.021526282897021,1,14401,4702,emaLabel_ACTIVPAL_1121.csv,sitting
0.179362544267759,1,14401,4702,emaLabel_ACTIVPAL_1121.csv,cycling
0.476490893941197,1,8401,4793,emaLabel_ACTIVPAL_1121.csv,walking
0.62206298950175,1,6001,4885,emaLabel_ACTIVPAL_1121.csv,walking
0.0143035689487571,1,7201,4897,emaLabel_ACTIVPAL_1121.csv,sitting
0.870990140258297,1,7201,4897,emaLabel_ACTIVPAL_1121.csv,cycling
0.0749875020829862,1,6001,4941,emaLabel_ACTIVPAL_1121.csv,cycling
1,1,24001,4943,emaLabel_ACTIVPAL_1121.csv,sitting
0.744375937343776,1,6001,4994,emaLabel_ACTIVPAL_1121.csv,walking
0.95200199991667,1,24001,5039,emaLabel_ACTIVPAL_1121.csv,sitting
0,1,6001,5089,emaLabel_ACTIVPAL_1121.csv,sitting
0.872687885352441,1,6001,5099,emaLabel_ACTIVPAL_1121.csv,walking
0.508540480488821,1,7201,5138,emaLabel_ACTIVPAL_1121.csv,exercising
0,1,6001,5172,emaLabel_ACTIVPAL_1121.csv,cycling
1,1,25201,5177,emaLabel_ACTIVPAL_1121.csv,sitting
0.817697050491585,1,6001,5181,emaLabel_ACTIVPAL_1121.csv,walking
1,1,24001,5185,emaLabel_ACTIVPAL_1121.csv,sitting
0.910848191968005,1,6001,5674,emaLabel_ACTIVPAL_1121.csv,running
0,1,25201,5688,emaLabel_ACTIVPAL_1121.csv,sitting
0.522914544949542,1,10801,5697,emaLabel_ACTIVPAL_1121.csv,running
0,1,8401,5728,emaLabel_ACTIVPAL_1121.csv,sitting
0.666111177240805,1,8401,5728,emaLabel_ACTIVPAL_1121.csv,running
1,1,24001,5747,emaLabel_ACTIVPAL_1121.csv,sitting
1,1,24001,5771,emaLabel_ACTIVPAL_1121.csv,sitting
0.477587068821863,1,6001,5787,emaLabel_ACTIVPAL_1121.csv,cycling
0,1,24001,5794,emaLabel_ACTIVPAL_1121.csv,sitting
0.161639726712215,1,6001,5801,emaLabel_ACTIVPAL_1121.csv,sitting
0.101491542371469,1,12001,4707,emaLabel_ACTIVPAL_1122.csv,sitting
0.304474627114407,1,12001,4707,emaLabel_ACTIVPAL_1122.csv,cycling
0,1,6001,4757,emaLabel_ACTIVPAL_1122.csv,sitting
0.345609065155807,1,6001,4757,emaLabel_ACTIVPAL_1122.csv,cycling
0.979417524269822,1,24001,4760,emaLabel_ACTIVPAL_1122.csv,sitting
1,1,25201,4903,emaLabel_ACTIVPAL_1122.csv,sitting
1,1,24001,4913,emaLabel_ACTIVPAL_1122.csv,sitting
0.873354440926512,1,6001,4918,emaLabel_ACTIVPAL_1122.csv,walking
1,1,24001,4934,emaLabel_ACTIVPAL_1122.csv,sitting
0,1,22801,5073,emaLabel_ACTIVPAL_1122.csv,sitting
0.453313451164423,1,22801,5073,emaLabel_ACTIVPAL_1122.csv,exercising
0.708651576169976,1,7201,5091,emaLabel_ACTIVPAL_1122.csv,walking
0.68788535244126,1,6001,5147,emaLabel_ACTIVPAL_1122.csv,walking
1,1,24001,5180,emaLabel_ACTIVPAL_1122.csv,sitting
1,1,24001,5187,emaLabel_ACTIVPAL_1122.csv,sitting
1,1,24001,5617,emaLabel_ACTIVPAL_1122.csv,sitting
0.371178584448727,1,19201,5657,emaLabel_ACTIVPAL_1122.csv,exercising
0.965668097162618,1,24001,5702,emaLabel_ACTIVPAL_1122.csv,sitting
1,1,24001,5732,emaLabel_ACTIVPAL_1122.csv,sitting
1,1,24001,5749,emaLabel_ACTIVPAL_1122.csv,sitting
0,1,6001,5793,emaLabel_ACTIVPAL_1122.csv,sitting
0.9408431928012,1,6001,5793,emaLabel_ACTIVPAL_1122.csv,cycling
0.995666847214699,1,24001,5798,emaLabel_ACTIVPAL_1122.csv,sitting
0.296010832204979,1,9601,4706,emaLabel_ACTIVPAL_1123.csv,cycling
0.68620292845522,1,25201,4711,emaLabel_ACTIVPAL_1123.csv,sitting
0,1,6001,4743,emaLabel_ACTIVPAL_1123.csv,sitting
0,1,7201,4750,emaLabel_ACTIVPAL_1123.csv,sitting
0.283452757873688,1,6001,4786,emaLabel_ACTIVPAL_1123.csv,sitting
0.646558906848859,1,6001,4786,emaLabel_ACTIVPAL_1123.csv,walking
1,1,25201,4792,emaLabel_ACTIVPAL_1123.csv,sitting
0.983413356612833,1,25201,4809,emaLabel_ACTIVPAL_1123.csv,sitting
1,1,25201,4834,emaLabel_ACTIVPAL_1123.csv,sitting
0.823529411764706,1,6001,4901,emaLabel_ACTIVPAL_1123.csv,running
1,1,25201,4996,emaLabel_ACTIVPAL_1123.csv,sitting
1,1,24001,5003,emaLabel_ACTIVPAL_1123.csv,sitting
0.651724712547909,1,6001,5005,emaLabel_ACTIVPAL_1123.csv,running
0,1,6001,5036,emaLabel_ACTIVPAL_1123.csv,sitting
0.690320788779336,1,7201,5058,emaLabel_ACTIVPAL_1123.csv,walking
0.9911114638308,1,25201,5102,emaLabel_ACTIVPAL_1123.csv,sitting
0.0687888004666472,1,24001,5184,emaLabel_ACTIVPAL_1123.csv,standing
1,1,7201,5615,emaLabel_ACTIVPAL_1123.csv,cycling
1,1,24001,5711,emaLabel_ACTIVPAL_1123.csv,sitting
0.822696217297117,1,6001,5715,emaLabel_ACTIVPAL_1123.csv,walking
0.413158208007619,1,25201,4712,emaLabel_ACTIVPAL_1124.csv,sitting
0.36462838776239,1,25201,4712,emaLabel_ACTIVPAL_1124.csv,walking
0.762872854524246,1,6001,4740,emaLabel_ACTIVPAL_1124.csv,walking
0,1,6001,4754,emaLabel_ACTIVPAL_1124.csv,sitting
0.912181303116147,1,6001,4754,emaLabel_ACTIVPAL_1124.csv,walking
0.212554683702521,1,14401,4784,emaLabel_ACTIVPAL_1124.csv,sitting
1,1,25201,4788,emaLabel_ACTIVPAL_1124.csv,sitting
0,1,6001,4806,emaLabel_ACTIVPAL_1124.csv,sitting
0.806865522412931,1,6001,4806,emaLabel_ACTIVPAL_1124.csv,walking
0.991349549621047,1,25201,4827,emaLabel_ACTIVPAL_1124.csv,sitting
1,1,24001,4855,emaLabel_ACTIVPAL_1124.csv,sitting
0.180803199466756,1,6001,4899,emaLabel_ACTIVPAL_1124.csv,sitting
1,1,25201,4909,emaLabel_ACTIVPAL_1124.csv,sitting
0.0464563976500979,1,24001,4923,emaLabel_ACTIVPAL_1124.csv,standing
0,1,6001,4927,emaLabel_ACTIVPAL_1124.csv,sitting
0.842359606732211,1,6001,4927,emaLabel_ACTIVPAL_1124.csv,walking
0.185390917928066,1,7201,4933,emaLabel_ACTIVPAL_1124.csv,sitting
1,1,24001,4951,emaLabel_ACTIVPAL_1124.csv,sitting
1,1,24001,4959,emaLabel_ACTIVPAL_1124.csv,sitting
0.0978613091380428,1,10801,4991,emaLabel_ACTIVPAL_1124.csv,sitting
0.496065179150079,1,10801,4991,emaLabel_ACTIVPAL_1124.csv,running
1,1,24001,5001,emaLabel_ACTIVPAL_1124.csv,sitting
0.768705215797367,1,6001,5021,emaLabel_ACTIVPAL_1124.csv,walking
0,1,6001,5042,emaLabel_ACTIVPAL_1124.csv,sitting
0.916180636560573,1,6001,5042,emaLabel_ACTIVPAL_1124.csv,walking
1,1,24001,5069,emaLabel_ACTIVPAL_1124.csv,sitting
0,1,6001,5077,emaLabel_ACTIVPAL_1124.csv,sitting
0.902182969505082,1,6001,5077,emaLabel_ACTIVPAL_1124.csv,walking
1,1,24001,5084,emaLabel_ACTIVPAL_1124.csv,sitting
0.88385269121813,1,6001,5116,emaLabel_ACTIVPAL_1124.csv,walking
0.232794534244293,1,6001,5124,emaLabel_ACTIVPAL_1124.csv,sitting
0.0393267788701883,1,6001,5127,emaLabel_ACTIVPAL_1124.csv,sitting
0.754801883254864,1,24001,5154,emaLabel_ACTIVPAL_1124.csv,sitting
1,1,24001,5162,emaLabel_ACTIVPAL_1124.csv,sitting
0.987002166305616,1,6001,5164,emaLabel_ACTIVPAL_1124.csv,walking
0,1,6001,5182,emaLabel_ACTIVPAL_1124.csv,sitting
0.985318042934804,1,25201,5623,emaLabel_ACTIVPAL_1124.csv,standing
0,1,6001,5694,emaLabel_ACTIVPAL_1124.csv,sitting
0.816991389230586,1,25201,5705,emaLabel_ACTIVPAL_1124.csv,sitting
0.910681553074488,1,6001,5735,emaLabel_ACTIVPAL_1124.csv,walking
1,1,24001,5744,emaLabel_ACTIVPAL_1124.csv,sitting
1,1,6001,5756,emaLabel_ACTIVPAL_1124.csv,walking
0,1,6001,14868,emaLabel_ACTIVPAL_1125.csv,walking
0.156640559906682,1,6001,14877,emaLabel_ACTIVPAL_1125.csv,walking
0.915014164305949,1,6001,15004,emaLabel_ACTIVPAL_1125.csv,walking
1,1,6001,15008,emaLabel_ACTIVPAL_1125.csv,exercising
0.817030494917514,1,6001,15047,emaLabel_ACTIVPAL_1125.csv,walking
1,1,24001,15075,emaLabel_ACTIVPAL_1125.csv,sitting
1,1,24001,15084,emaLabel_ACTIVPAL_1125.csv,sitting
0.702549575070821,1,6001,15111,emaLabel_ACTIVPAL_1125.csv,walking
0,1,6001,15153,emaLabel_ACTIVPAL_1125.csv,sitting
0.790368271954674,1,6001,15160,emaLabel_ACTIVPAL_1125.csv,walking
1,1,24001,15190,emaLabel_ACTIVPAL_1125.csv,sitting
0,1,6001,15195,emaLabel_ACTIVPAL_1125.csv,sitting
1,1,24001,15934,emaLabel_ACTIVPAL_1125.csv,sitting
0.0518246958840193,1,6001,5680,emaLabel_ACTIVPAL_1126.csv,sitting
0.685885685719047,1,6001,5680,emaLabel_ACTIVPAL_1126.csv,walking
0,1,6001,5707,emaLabel_ACTIVPAL_1126.csv,sitting
0.544909181803033,1,6001,5707,emaLabel_ACTIVPAL_1126.csv,walking
0.990667055539353,1,24001,5716,emaLabel_ACTIVPAL_1126.csv,sitting
0.981836360606566,1,6001,5726,emaLabel_ACTIVPAL_1126.csv,walking
1,1,25201,5751,emaLabel_ACTIVPAL_1126.csv,sitting
0,1,6001,5799,emaLabel_ACTIVPAL_1126.csv,sitting
0.715714047658724,1,6001,5799,emaLabel_ACTIVPAL_1126.csv,cycling
1,1,24001,5815,emaLabel_ACTIVPAL_1126.csv,sitting
0.912347942009665,1,6001,5837,emaLabel_ACTIVPAL_1126.csv,walking
1,1,6001,5846,emaLabel_ACTIVPAL_1126.csv,running
0.012497917013831,1,6001,5861,emaLabel_ACTIVPAL_1126.csv,sitting
1,1,24001,5880,emaLabel_ACTIVPAL_1126.csv,sitting
0,1,6001,5908,emaLabel_ACTIVPAL_1126.csv,sitting
0,1,6001,5908,emaLabel_ACTIVPAL_1126.csv,cycling
0,1,6001,5919,emaLabel_ACTIVPAL_1126.csv,sitting
0.706548908515247,1,6001,5919,emaLabel_ACTIVPAL_1126.csv,cycling
0.986250572892796,1,24001,5934,emaLabel_ACTIVPAL_1126.csv,sitting
0.451758040326612,1,6001,5935,emaLabel_ACTIVPAL_1126.csv,running
1,1,24001,5952,emaLabel_ACTIVPAL_1126.csv,sitting
1,1,24001,5962,emaLabel_ACTIVPAL_1126.csv,sitting
0.716380603232795,1,6001,5963,emaLabel_ACTIVPAL_1126.csv,walking
0.975670721546409,1,6001,5979,emaLabel_ACTIVPAL_1126.csv,walking
0,1,6001,6002,emaLabel_ACTIVPAL_1126.csv,sitting
0.869355107482086,1,6001,6002,emaLabel_ACTIVPAL_1126.csv,cycling
1,1,24001,6009,emaLabel_ACTIVPAL_1126.csv,sitting
0,1,6001,6037,emaLabel_ACTIVPAL_1126.csv,sitting
0.749041826362273,1,6001,6037,emaLabel_ACTIVPAL_1126.csv,cycling
0,1,6001,6043,emaLabel_ACTIVPAL_1126.csv,sitting
0.61023162806199,1,6001,6043,emaLabel_ACTIVPAL_1126.csv,cycling
0,1,24001,6047,emaLabel_ACTIVPAL_1126.csv,walking
0.959960001666597,1,24001,6075,emaLabel_ACTIVPAL_1126.csv,sitting
1,1,24001,6087,emaLabel_ACTIVPAL_1126.csv,sitting
1,1,6001,6098,emaLabel_ACTIVPAL_1126.csv,walking
0,1,6001,6127,emaLabel_ACTIVPAL_1126.csv,sitting
0.30028328611898,1,6001,6127,emaLabel_ACTIVPAL_1126.csv,cycling
1,1,24001,6142,emaLabel_ACTIVPAL_1126.csv,sitting
0.37793701049825,1,6001,6491,emaLabel_ACTIVPAL_1126.csv,sitting
0,1,6001,6583,emaLabel_ACTIVPAL_1126.csv,sitting
0.719046825529079,1,6001,6583,emaLabel_ACTIVPAL_1126.csv,cycling
1,1,24001,5683,emaLabel_ACTIVPAL_1127.csv,sitting
0.683552741209798,1,6001,5725,emaLabel_ACTIVPAL_1127.csv,walking
0,1,7201,5766,emaLabel_ACTIVPAL_1127.csv,sitting
1,1,24001,5811,emaLabel_ACTIVPAL_1127.csv,sitting
1,1,24001,5819,emaLabel_ACTIVPAL_1127.csv,sitting
1,1,24001,5827,emaLabel_ACTIVPAL_1127.csv,sitting
1,1,24001,5832,emaLabel_ACTIVPAL_1127.csv,sitting
0,1,6001,5867,emaLabel_ACTIVPAL_1127.csv,sitting
1,1,24001,5875,emaLabel_ACTIVPAL_1127.csv,sitting
1,1,24001,5882,emaLabel_ACTIVPAL_1127.csv,sitting
0,1,24001,5889,emaLabel_ACTIVPAL_1127.csv,walking
1,1,6001,5894,emaLabel_ACTIVPAL_1127.csv,walking
0.793367772037994,1,6001,5906,emaLabel_ACTIVPAL_1127.csv,walking
0.951341443092818,1,6001,5924,emaLabel_ACTIVPAL_1127.csv,walking
1,1,24001,5930,emaLabel_ACTIVPAL_1127.csv,sitting
0.895017497083819,1,6001,5946,emaLabel_ACTIVPAL_1127.csv,walking
0.839360106648892,1,6001,5964,emaLabel_ACTIVPAL_1127.csv,walking
0.846025662389602,1,6001,5980,emaLabel_ACTIVPAL_1127.csv,walking
0,1,24001,5997,emaLabel_ACTIVPAL_1127.csv,sitting
1,1,6001,6004,emaLabel_ACTIVPAL_1127.csv,sitting
0.755374104315947,1,6001,6055,emaLabel_ACTIVPAL_1127.csv,walking
1,1,24001,6082,emaLabel_ACTIVPAL_1127.csv,sitting
0.957007165472421,1,6001,6097,emaLabel_ACTIVPAL_1127.csv,walking
1,1,24001,6099,emaLabel_ACTIVPAL_1127.csv,sitting
0.991083704845631,1,24001,6134,emaLabel_ACTIVPAL_1127.csv,sitting
0.0324986458897546,1,24001,6143,emaLabel_ACTIVPAL_1127.csv,standing
0.948335486021416,1,24001,6497,emaLabel_ACTIVPAL_1127.csv,sitting
0.724212631228129,1,6001,6604,emaLabel_ACTIVPAL_1127.csv,walking
0,1,6001,6636,emaLabel_ACTIVPAL_1127.csv,sitting
0.877421774092746,1,24001,6637,emaLabel_ACTIVPAL_1127.csv,sitting
0.978584225657264,1,24001,6651,emaLabel_ACTIVPAL_1127.csv,sitting
0.623396100649892,1,6001,5649,emaLabel_ACTIVPAL_1128.csv,walking
1,1,24001,5701,emaLabel_ACTIVPAL_1128.csv,sitting
1,1,6001,5722,emaLabel_ACTIVPAL_1128.csv,walking
1,1,24001,5752,emaLabel_ACTIVPAL_1128.csv,sitting
0.571071488085319,1,6001,5773,emaLabel_ACTIVPAL_1128.csv,walking
0,1,6001,5785,emaLabel_ACTIVPAL_1128.csv,sitting
0.0639893351108149,1,6001,5785,emaLabel_ACTIVPAL_1128.csv,cycling
1,1,24001,5822,emaLabel_ACTIVPAL_1128.csv,sitting
1,1,24001,5825,emaLabel_ACTIVPAL_1128.csv,sitting
0.813697717047159,1,6001,5836,emaLabel_ACTIVPAL_1128.csv,cycling
1,1,24001,5842,emaLabel_ACTIVPAL_1128.csv,sitting
1,1,24001,5863,emaLabel_ACTIVPAL_1128.csv,sitting
1,1,24001,5871,emaLabel_ACTIVPAL_1128.csv,sitting
1,1,24001,5887,emaLabel_ACTIVPAL_1128.csv,sitting
1,1,24001,5893,emaLabel_ACTIVPAL_1128.csv,sitting
1,1,24001,5922,emaLabel_ACTIVPAL_1128.csv,sitting
1,1,24001,5929,emaLabel_ACTIVPAL_1128.csv,sitting
0.0203741510770385,1,24001,5954,emaLabel_ACTIVPAL_1128.csv,standing
0.815364105982336,1,6001,5978,emaLabel_ACTIVPAL_1128.csv,walking
1,1,24001,6008,emaLabel_ACTIVPAL_1128.csv,sitting
0.604766468063831,1,24001,6041,emaLabel_ACTIVPAL_1128.csv,sitting
0,1,6001,6046,emaLabel_ACTIVPAL_1128.csv,sitting
0,1,24001,6058,emaLabel_ACTIVPAL_1128.csv,sitting
1,1,6001,6059,emaLabel_ACTIVPAL_1128.csv,walking
0.0433261123146142,1,6001,6064,emaLabel_ACTIVPAL_1128.csv,sitting
0.87502082986169,1,6001,6078,emaLabel_ACTIVPAL_1128.csv,walking
1,1,24001,6085,emaLabel_ACTIVPAL_1128.csv,sitting
1,1,24001,6108,emaLabel_ACTIVPAL_1128.csv,sitting
0,1,6001,6128,emaLabel_ACTIVPAL_1128.csv,sitting
0.964459814174409,1,24001,6130,emaLabel_ACTIVPAL_1128.csv,sitting
1,1,24001,6137,emaLabel_ACTIVPAL_1128.csv,sitting
1,1,24001,6502,emaLabel_ACTIVPAL_1128.csv,sitting
1,1,24001,6574,emaLabel_ACTIVPAL_1128.csv,sitting
0,1,6001,6634,emaLabel_ACTIVPAL_1128.csv,sitting
1,1,24001,6641,emaLabel_ACTIVPAL_1128.csv,sitting
0.294450924845859,1,6001,18654,emaLabel_ACTIVPAL_1129.csv,sitting
0.451591401433095,1,6001,18654,emaLabel_ACTIVPAL_1129.csv,cycling
1,1,24001,18679,emaLabel_ACTIVPAL_1129.csv,sitting
0.153785258947544,1,24001,18688,emaLabel_ACTIVPAL_1129.csv,sitting
0.901754093579434,1,24001,18720,emaLabel_ACTIVPAL_1129.csv,sitting
0.0048331319528353,1,24001,18730,emaLabel_ACTIVPAL_1129.csv,walking
0.37943676053991,1,6001,18733,emaLabel_ACTIVPAL_1129.csv,walking
0.605732377937011,1,6001,18747,emaLabel_ACTIVPAL_1129.csv,cycling
0,1,6001,18760,emaLabel_ACTIVPAL_1129.csv,running
1,1,24001,18772,emaLabel_ACTIVPAL_1129.csv,sitting
0.0617057622599058,1,24001,18784,emaLabel_ACTIVPAL_1129.csv,standing
1,1,24001,18823,emaLabel_ACTIVPAL_1129.csv,sitting
0.489751708048659,1,6001,18834,emaLabel_ACTIVPAL_1129.csv,cycling
1,1,24001,18945,emaLabel_ACTIVPAL_1129.csv,sitting
1,1,24001,18957,emaLabel_ACTIVPAL_1129.csv,sitting
0.777203799366772,1,6001,18977,emaLabel_ACTIVPAL_1129.csv,cycling
0,1,6001,19002,emaLabel_ACTIVPAL_1129.csv,sitting
1,1,24001,19011,emaLabel_ACTIVPAL_1129.csv,sitting
1,1,24001,19074,emaLabel_ACTIVPAL_1129.csv,sitting
0,1,24001,19088,emaLabel_ACTIVPAL_1129.csv,walking
1,1,6001,19091,emaLabel_ACTIVPAL_1129.csv,walking
0,1,6001,19106,emaLabel_ACTIVPAL_1129.csv,sitting
0.145475754040993,1,6001,19106,emaLabel_ACTIVPAL_1129.csv,cycling
1,1,24001,19137,emaLabel_ACTIVPAL_1129.csv,sitting
0.975834340235823,1,24001,19145,emaLabel_ACTIVPAL_1129.csv,sitting
1,1,24001,19367,emaLabel_ACTIVPAL_1129.csv,sitting
1,1,6001,19385,emaLabel_ACTIVPAL_1129.csv,walking
1,1,24001,19419,emaLabel_ACTIVPAL_1129.csv,sitting
0.263956007332111,1,6001,19443,emaLabel_ACTIVPAL_1129.csv,sitting
0.992916961793259,1,24001,19462,emaLabel_ACTIVPAL_1129.csv,standing
0.638393601066489,1,6001,6662,emaLabel_ACTIVPAL_1130.csv,walking
0.720546575570738,1,6001,6706,emaLabel_ACTIVPAL_1130.csv,running
0,1,6001,6818,emaLabel_ACTIVPAL_1130.csv,sitting
0.552907848691885,1,6001,6818,emaLabel_ACTIVPAL_1130.csv,walking
0.668721879686719,1,6001,7536,emaLabel_ACTIVPAL_1130.csv,walking
0.645892351274788,1,6001,7558,emaLabel_ACTIVPAL_1130.csv,walking
0.329945009165139,1,6001,5632,emaLabel_ACTIVPAL_1131.csv,cycling
0,1,24001,5634,emaLabel_ACTIVPAL_1131.csv,walking
0.72037993667722,1,6001,5689,emaLabel_ACTIVPAL_1131.csv,walking
0,1,24001,5693,emaLabel_ACTIVPAL_1131.csv,sitting
0,1,7201,5719,emaLabel_ACTIVPAL_1131.csv,sitting
1,1,24001,5733,emaLabel_ACTIVPAL_1131.csv,sitting
0,1,6001,5737,emaLabel_ACTIVPAL_1131.csv,sitting
0,1,24001,5759,emaLabel_ACTIVPAL_1131.csv,sitting
0,1,24001,5809,emaLabel_ACTIVPAL_1131.csv,sitting
0,1,24001,5818,emaLabel_ACTIVPAL_1131.csv,sitting
0,1,24001,5839,emaLabel_ACTIVPAL_1131.csv,walking
0.573904349275121,1,6001,5868,emaLabel_ACTIVPAL_1131.csv,walking
1,1,24001,5872,emaLabel_ACTIVPAL_1131.csv,sitting
1,1,24001,5877,emaLabel_ACTIVPAL_1131.csv,sitting
1,1,24001,5926,emaLabel_ACTIVPAL_1131.csv,sitting
0.433094484252625,1,6001,5949,emaLabel_ACTIVPAL_1131.csv,running
0.579236793867689,1,6001,5989,emaLabel_ACTIVPAL_1131.csv,walking
0.679553407765372,1,6001,6014,emaLabel_ACTIVPAL_1131.csv,walking
0.775037493751041,1,6001,6038,emaLabel_ACTIVPAL_1131.csv,walking
1,1,6001,6111,emaLabel_ACTIVPAL_1131.csv,exercising
0.564905849025162,1,6001,6489,emaLabel_ACTIVPAL_1131.csv,walking
1,1,24001,6504,emaLabel_ACTIVPAL_1131.csv,sitting
0.6375604065989,1,6001,6640,emaLabel_ACTIVPAL_1131.csv,running
0,1,24001,6650,emaLabel_ACTIVPAL_1131.csv,sitting
0.951341443092818,1,6001,14095,emaLabel_ACTIVPAL_1132.csv,walking
0.922753218615891,1,24001,14132,emaLabel_ACTIVPAL_1132.csv,sitting
0.831757010124578,1,24001,14187,emaLabel_ACTIVPAL_1132.csv,sitting
0.0889129619599183,1,24001,14200,emaLabel_ACTIVPAL_1132.csv,standing
0.942509581736377,1,6001,14336,emaLabel_ACTIVPAL_1132.csv,running
1,1,24001,14344,emaLabel_ACTIVPAL_1132.csv,sitting
0.559240126645559,1,6001,14360,emaLabel_ACTIVPAL_1132.csv,walking
0.556685138119245,1,24001,14386,emaLabel_ACTIVPAL_1132.csv,sitting
0.759040159973338,1,6001,14399,emaLabel_ACTIVPAL_1132.csv,walking
0,1,6001,14426,emaLabel_ACTIVPAL_1132.csv,sitting
0.438690054581059,1,24001,14434,emaLabel_ACTIVPAL_1132.csv,sitting
0.694717547075487,1,6001,14468,emaLabel_ACTIVPAL_1132.csv,walking
0.938502562393234,1,24001,14487,emaLabel_ACTIVPAL_1132.csv,sitting
0.960839860023329,1,6001,14496,emaLabel_ACTIVPAL_1132.csv,exercising
0,1,6001,14506,emaLabel_ACTIVPAL_1132.csv,sitting
1,1,24001,14510,emaLabel_ACTIVPAL_1132.csv,sitting
0.22536560976626,1,24001,14538,emaLabel_ACTIVPAL_1132.csv,sitting
0.956673887685386,1,6001,14750,emaLabel_ACTIVPAL_1132.csv,running
0.781675763509854,1,24001,14825,emaLabel_ACTIVPAL_1132.csv,sitting
0.28995167472088,1,6001,14870,emaLabel_ACTIVPAL_1132.csv,exercising
1,1,24001,14899,emaLabel_ACTIVPAL_1132.csv,sitting
1,1,6001,14936,emaLabel_ACTIVPAL_1132.csv,walking
0,1,6001,14946,emaLabel_ACTIVPAL_1132.csv,sitting
1,1,6001,14946,emaLabel_ACTIVPAL_1132.csv,walking
1,1,24001,14952,emaLabel_ACTIVPAL_1132.csv,sitting
0.822029661723046,1,6001,14998,emaLabel_ACTIVPAL_1132.csv,walking
1,1,6001,15013,emaLabel_ACTIVPAL_1132.csv,running
1,1,24001,7344,emaLabel_ACTIVPAL_1133.csv,sitting
0.932511248125312,1,6001,7506,emaLabel_ACTIVPAL_1133.csv,cycling
0.335944009331778,1,6001,7520,emaLabel_ACTIVPAL_1133.csv,cycling
1,1,24001,7523,emaLabel_ACTIVPAL_1133.csv,sitting
0.566905515747375,1,6001,7537,emaLabel_ACTIVPAL_1133.csv,cycling
0,1,6001,7541,emaLabel_ACTIVPAL_1133.csv,sitting
0.950674887518747,1,6001,7541,emaLabel_ACTIVPAL_1133.csv,walking
1,1,24001,7556,emaLabel_ACTIVPAL_1133.csv,sitting
0.439426762206299,1,6001,7567,emaLabel_ACTIVPAL_1133.csv,sitting
1,1,24001,7593,emaLabel_ACTIVPAL_1133.csv,sitting
1,1,6001,7602,emaLabel_ACTIVPAL_1133.csv,walking
0.749708381936344,1,6001,7608,emaLabel_ACTIVPAL_1133.csv,walking
0.17680386602233,1,6001,7614,emaLabel_ACTIVPAL_1133.csv,sitting
1,1,24001,7621,emaLabel_ACTIVPAL_1133.csv,sitting
1,1,6001,7636,emaLabel_ACTIVPAL_1133.csv,walking
0.923679386768872,1,6001,7642,emaLabel_ACTIVPAL_1133.csv,walking
